0.00000000000000e+00,0.00000000000000e+00
5.00000000000000e-03,-1.92909044011000e-06
1.00000000000000e-02,-6.00021095020465e-06
1.50000000000000e-02,-1.14123062890300e-05
2.00000000000000e-02,-1.84121105761686e-05
2.50000000000000e-02,-2.68200983970660e-05
3.00000000000000e-02,-3.71568149681546e-05
3.50000000000000e-02,-4.97641693784281e-05
4.00000000000000e-02,-6.48458797272197e-05
4.50000000000000e-02,-8.29140821345479e-05
5.00000000000000e-02,-1.03397855510535e-04
5.50000000000000e-02,-1.26100100990164e-04
6.00000000000000e-02,-1.51482757522994e-04
6.50000000000000e-02,-1.79525396146658e-04
7.00000000000000e-02,-2.09326401548308e-04
7.50000000000000e-02,-2.41232446068538e-04
8.00000000000000e-02,-2.75131445025560e-04
8.50000000000000e-02,-3.12271900891415e-04
9.00000000000000e-02,-3.52180328744881e-04
9.50000000000000e-02,-3.94270903903215e-04
1.00000000000000e-01,-4.38695446676143e-04
1.05000000000000e-01,-4.84471021032024e-04
1.10000000000000e-01,-5.30968053442896e-04
1.15000000000000e-01,-5.78928731507510e-04
1.20000000000000e-01,-6.27266964608790e-04
1.25000000000000e-01,-6.74105088218414e-04
1.30000000000000e-01,-7.20182061592677e-04
1.35000000000000e-01,-7.65620317675262e-04
1.40000000000000e-01,-8.09762621776740e-04
1.45000000000000e-01,-8.53041749648291e-04
1.50000000000000e-01,-8.95889046546881e-04
1.55000000000000e-01,-9.38616044321916e-04
1.60000000000000e-01,-9.80855364691121e-04
1.65000000000000e-01,-1.02283494000688e-03
1.70000000000000e-01,-1.06584816073697e-03
1.75000000000000e-01,-1.10948720637005e-03
1.80000000000000e-01,-1.15351489060691e-03
1.85000000000000e-01,-1.19842097444392e-03
1.90000000000000e-01,-1.24323873211660e-03
1.95000000000000e-01,-1.28713510350307e-03
2.00000000000000e-01,-1.32995114365763e-03
2.05000000000000e-01,-1.37140734794589e-03
2.10000000000000e-01,-1.41206255788585e-03
2.15000000000000e-01,-1.45061316484456e-03
2.20000000000000e-01,-1.48707356277748e-03
2.25000000000000e-01,-1.52094639387944e-03
2.30000000000000e-01,-1.55267308497730e-03
2.35000000000000e-01,-1.58321163887799e-03
2.40000000000000e-01,-1.61213859582260e-03
2.45000000000000e-01,-1.64060154613276e-03
2.50000000000000e-01,-1.66931640616561e-03
2.55000000000000e-01,-1.69898717184095e-03
2.60000000000000e-01,-1.72885771002690e-03
2.65000000000000e-01,-1.75829971974579e-03
2.70000000000000e-01,-1.78620056525321e-03
2.75000000000000e-01,-1.81377429255626e-03
2.80000000000000e-01,-1.83908952028823e-03
2.85000000000000e-01,-1.86044622592057e-03
2.90000000000000e-01,-1.87780323527305e-03
2.95000000000000e-01,-1.89134321556872e-03
3.00000000000000e-01,-1.90012350829758e-03
3.05000000000000e-01,-1.90312764737608e-03
3.10000000000000e-01,-1.90170523989367e-03
3.15000000000000e-01,-1.89643303183347e-03
3.20000000000000e-01,-1.88770747229067e-03
3.25000000000000e-01,-1.87458742339055e-03
3.30000000000000e-01,-1.85755991934256e-03
3.35000000000000e-01,-1.83615265046214e-03
3.40000000000000e-01,-1.80922347827964e-03
3.45000000000000e-01,-1.77779551286628e-03
3.50000000000000e-01,-1.74320190205665e-03
3.55000000000000e-01,-1.70524363892934e-03
3.60000000000000e-01,-1.66352298483620e-03
3.65000000000000e-01,-1.61899086808813e-03
3.70000000000000e-01,-1.57115009723348e-03
3.75000000000000e-01,-1.52067888279942e-03
3.80000000000000e-01,-1.46761017049372e-03
3.85000000000000e-01,-1.41399502444268e-03
3.90000000000000e-01,-1.35943818905596e-03
3.95000000000000e-01,-1.30382530611495e-03
4.00000000000000e-01,-1.24776685939047e-03
4.05000000000000e-01,-1.19248985137950e-03
4.10000000000000e-01,-1.13888550153269e-03
4.15000000000000e-01,-1.08709310448447e-03
4.20000000000000e-01,-1.03534345071594e-03
4.25000000000000e-01,-9.82964733111436e-04
4.30000000000000e-01,-9.30125720168585e-04
4.35000000000000e-01,-8.75664554898274e-04
4.40000000000000e-01,-8.19295868763681e-04
4.45000000000000e-01,-7.61145301378980e-04
4.50000000000000e-01,-7.00923060496449e-04
4.55000000000000e-01,-6.39053027297902e-04
4.60000000000000e-01,-5.75375457500225e-04
4.65000000000000e-01,-5.10661326893688e-04
4.70000000000000e-01,-4.46403187753929e-04
4.75000000000000e-01,-3.81676492124192e-04
4.80000000000000e-01,-3.15683433888212e-04
4.85000000000000e-01,-2.48379227337840e-04
4.90000000000000e-01,-1.79626111723224e-04
4.95000000000000e-01,-1.10426508705912e-04
5.00000000000000e-01,-4.06000523665343e-05
5.05000000000000e-01,2.94209134119319e-05
5.10000000000000e-01,9.93027834538199e-05
5.15000000000000e-01,1.69723858468197e-04
5.20000000000000e-01,2.40441364362913e-04
5.25000000000000e-01,3.10784727986363e-04
5.30000000000000e-01,3.81717012700225e-04
5.35000000000000e-01,4.53380520787531e-04
5.40000000000000e-01,5.25679803390136e-04
5.45000000000000e-01,5.98137803803474e-04
5.50000000000000e-01,6.69554098357328e-04
5.55000000000000e-01,7.40733003240958e-04
5.60000000000000e-01,8.11279568943884e-04
5.65000000000000e-01,8.80334225977931e-04
5.70000000000000e-01,9.48471871847192e-04
5.75000000000000e-01,1.01578086147998e-03
5.80000000000000e-01,1.08068530422552e-03
5.85000000000000e-01,1.14312103222265e-03
5.90000000000000e-01,1.20343509615431e-03
5.95000000000000e-01,1.26161279537468e-03
6.00000000000000e-01,1.31734931192866e-03
6.05000000000000e-01,1.36969513086238e-03
6.10000000000000e-01,1.41611578728136e-03
6.15000000000000e-01,1.45604918242179e-03
6.20000000000000e-01,1.48929225476969e-03
6.25000000000000e-01,1.51621928499098e-03
6.30000000000000e-01,1.53573298428035e-03
6.35000000000000e-01,1.54797960874145e-03
6.40000000000000e-01,1.55350465238165e-03
6.45000000000000e-01,1.55202028149347e-03
6.50000000000000e-01,1.54420711764211e-03
6.55000000000000e-01,1.53016918820622e-03
6.60000000000000e-01,1.50817111001502e-03
6.65000000000000e-01,1.47696174020022e-03
6.70000000000000e-01,1.43667618219255e-03
6.75000000000000e-01,1.38730444497907e-03
6.80000000000000e-01,1.32834522417436e-03
6.85000000000000e-01,1.25993538748989e-03
6.90000000000001e-01,1.18274001149434e-03
6.95000000000001e-01,1.09679837256994e-03
7.00000000000001e-01,1.00239476640293e-03
7.05000000000001e-01,9.01143693561102e-04
7.10000000000001e-01,7.93615177086323e-04
7.15000000000001e-01,6.81221177899306e-04
7.20000000000001e-01,5.64458769950928e-04
7.25000000000001e-01,4.44854796190340e-04
7.30000000000001e-01,3.23384981234371e-04
7.35000000000001e-01,2.01976414416224e-04
7.40000000000001e-01,8.04065483245635e-05
7.45000000000001e-01,-4.15082210431754e-05
7.50000000000001e-01,-1.62998443881061e-04
7.55000000000001e-01,-2.84542253015303e-04
7.60000000000001e-01,-4.05939352313384e-04
7.65000000000001e-01,-5.27776522541259e-04
7.70000000000001e-01,-6.49048376966302e-04
7.75000000000001e-01,-7.68590080076213e-04
